replicate_id,u_membrane:1,h_star_1_membrane:1,peak_h_in_m,peak_h_basement_m,peak_h_sump_m,peak_h_ext_m,total_volume_in_m3
273,0.5911438161109712,0.5116582525301953,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
274,0.6807145267995064,0.5240451671774848,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
275,0.39363045683202824,0.4866869885177103,0.016697833189856424,0.0,0.0,0.5,0.8348916594928214
276,0.3179910969520494,0.4768851659707228,0.04902529992419445,0.0,0.0,0.5,2.4512649962097233
277,0.5045262370222301,0.5005676137974994,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
278,0.8750049422346086,0.5609576639487284,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
279,0.851131626822206,0.5548723071860621,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
280,0.04347506201279194,0.4213387314682245,0.1394177690124343,0.0,0.0,0.5,6.9708884506217155
281,0.18149840959652408,0.4565239420534796,0.08036938540308841,0.0,0.0,0.5,4.0184692701544185
282,0.23674487110439602,0.46541377071540996,0.08036938540308841,0.0,0.0,0.5,4.0184692701544185
283,0.24938757583221183,0.4672975824703324,0.04902529992419445,0.0,0.0,0.5,2.4512649962097233
284,0.5712326517427727,0.5090567104111468,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
285,0.4162624257031923,0.4895377855234773,0.016697833189856424,0.0,0.0,0.5,0.8348916594928214
286,0.04925411992759399,0.4238565999513987,0.1394177690124343,0.0,0.0,0.5,6.9708884506217155
287,0.3736141384595716,0.4841421073449223,0.016697833189856424,0.0,0.0,0.5,0.8348916594928214
288,0.5237529487176372,0.5029876423371442,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
289,0.10167190290371597,0.4402751391466239,0.11070701572006868,0.0,0.0,0.5,5.535350786003433
290,0.8334585537885597,0.5508157632392862,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
291,0.051961866465104256,0.4249603675019874,0.1394177690124343,0.0,0.0,0.5,6.9708884506217155
292,0.9248418690180621,0.5773505526562147,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
293,0.0991131415798755,0.43963549320073086,0.11070701572006868,0.0,0.0,0.5,5.535350786003433
294,0.8435749515977528,0.5530973741663667,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
295,0.9026531439276171,0.5692330500391076,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
296,0.9795706805865927,0.6134533755010212,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
297,0.8020258802735936,0.5442975519118118,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
298,0.7794775407713289,0.5400442545884706,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
299,0.6424832759955477,0.518592568071643,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
300,0.778996354578129,0.5399566722672617,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
301,0.13455220841314708,0.4476874643511074,0.11070701572006868,0.0,0.0,0.5,5.535350786003433
302,0.5360680359476373,0.5045471862371282,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
303,0.5142228701904145,0.501786132905674,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
304,0.8575721441225576,0.5564379105498797,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
305,0.46279936559351587,0.4953525480690343,0.016697833189856424,0.0,0.0,0.5,0.8348916594928214
306,0.3850894961003535,0.485604264179428,0.016697833189856424,0.0,0.0,0.5,0.8348916594928214
307,0.6395632712371101,0.518187562490981,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
308,0.26646331750084606,0.46977489258742483,0.04902529992419445,0.0,0.0,0.5,2.4512649962097233
309,0.13976841095395687,0.448752744969343,0.11070701572006868,0.0,0.0,0.5,5.535350786003433
310,0.4778772740237458,0.497233586303362,0.016697833189856424,0.0,0.0,0.5,0.8348916594928214
311,0.416889368594885,0.4896164494557308,0.016697833189856424,0.0,0.0,0.5,0.8348916594928214
312,0.2325699405288737,0.4647813793832054,0.08036938540308841,0.0,0.0,0.5,4.0184692701544185
313,0.367511810115128,0.48336063661966827,0.016697833189856424,0.0,0.0,0.5,0.8348916594928214
314,0.3663924498262474,0.4832169687607926,0.04902529992419445,0.0,0.0,0.5,2.4512649962097233
315,0.32749556441254546,0.47814984820040357,0.04902529992419445,0.0,0.0,0.5,2.4512649962097233
316,0.37946407972692897,0.4848886308671161,0.016697833189856424,0.0,0.0,0.5,0.8348916594928214
317,0.6857433454559454,0.524785780515558,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
318,0.2968764745712853,0.47402855093693136,0.04902529992419445,0.0,0.0,0.5,2.4512649962097233
319,0.9488579267153404,0.5887467071957183,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
320,0.9163480195381779,0.574040509554414,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
321,0.4809104283000786,0.4976122826554358,0.016697833189856424,0.0,0.0,0.5,0.8348916594928214
322,0.3283612050046888,0.47826444388306344,0.04902529992419445,0.0,0.0,0.5,2.4512649962097233
323,0.5354347898300031,0.5044667821215119,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
324,0.8485604887736246,0.5542611719483441,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
325,0.652587340560102,0.5200056206588491,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
326,0.8043918279470774,0.5447622487864412,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
327,0.5327222760657402,0.5041226418341475,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
328,0.6329176292676207,0.5172711338545355,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
329,0.2881556141824617,0.4728272046575716,0.04902529992419445,0.0,0.0,0.5,2.4512649962097233
330,0.7348931623102908,0.5323898838705545,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
331,0.20240459312571835,0.4600346423398423,0.08036938540308841,0.0,0.0,0.5,4.0184692701544185
332,0.6947981288184982,0.5261349932679446,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
333,0.8607190683258941,0.5572219661731506,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
334,0.13210283730154393,0.44717835302012215,0.11070701572006868,0.0,0.0,0.5,5.535350786003433
335,0.6143797405419198,0.5147510373315181,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
336,0.0950957482299346,0.4386083246083322,0.11070701572006868,0.0,0.0,0.5,5.535350786003433
337,0.7257156282714269,0.5309132938193365,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
338,0.08449321882352023,0.4357467868807557,0.11070701572006868,0.0,0.0,0.5,5.535350786003433
339,0.935939822700626,0.5821707003991572,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
340,0.13740793003780216,0.44827378626962167,0.11070701572006868,0.0,0.0,0.5,5.535350786003433
341,0.9588802459090804,0.5948991027486525,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
342,0.8008841760850967,0.544074650651071,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
343,0.5936820044663541,0.5119929111179038,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
344,0.7826241046295469,0.5406200489457358,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
345,0.7951148389830859,0.5429612130714992,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
346,0.9460270628173303,0.5871953604105632,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
347,0.2533833538391872,0.46788382800595807,0.04902529992419445,0.0,0.0,0.5,2.4512649962097233
348,0.5900758953583092,0.5115176645523162,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
349,0.09504919756440122,0.4385962515109086,0.11070701572006868,0.0,0.0,0.5,5.535350786003433
350,0.6161657000241213,0.5149916474233662,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
351,0.1712913040927888,0.45472854017862147,0.08036938540308841,0.0,0.0,0.5,4.0184692701544185
352,0.5649506114724419,0.5082438745524827,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
353,0.5724305140338497,0.5092121087933847,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
354,0.46598515298122734,0.4957498593849439,0.016697833189856424,0.0,0.0,0.5,0.8348916594928214
355,0.5226317755131228,0.5028460650188602,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
356,0.7639233900065879,0.5372728693836774,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
357,0.7992447165120666,0.5437560704959755,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
358,0.4921532155754291,0.4990174546573067,0.016697833189856424,0.0,0.0,0.5,0.8348916594928214
359,0.5995934415226123,0.5127752244036508,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
360,0.9312362356901018,0.5800499672558483,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
361,0.11973358850112281,0.4445115932092382,0.11070701572006868,0.0,0.0,0.5,5.535350786003433
362,0.1171035659001105,0.4439220504232188,0.11070701572006868,0.0,0.0,0.5,5.535350786003433
363,0.08770901191076841,0.43663964543688855,0.11070701572006868,0.0,0.0,0.5,5.535350786003433
364,0.6578632850405278,0.5207509790139379,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
365,0.4186083007903795,0.4898320571550204,0.016697833189856424,0.0,0.0,0.5,0.8348916594928214
366,0.7743214161418432,0.539112103443138,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
367,0.6712314133085926,0.5226644650441201,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
368,0.33363775832823817,0.4789609541324393,0.04902529992419445,0.0,0.0,0.5,2.4512649962097233
369,0.8983665473615358,0.5678390398399134,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
370,0.7625321470706523,0.5370306896930374,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
371,0.2705349409101757,0.4703553656214389,0.04902529992419445,0.0,0.0,0.5,2.4512649962097233
372,0.364192017772054,0.48293424511246996,0.04902529992419445,0.0,0.0,0.5,2.4512649962097233
373,0.3144399802042629,0.47640946587880767,0.04902529992419445,0.0,0.0,0.5,2.4512649962097233
374,0.15761164862499966,0.4522232031754634,0.08036938540308841,0.0,0.0,0.5,4.0184692701544185
375,0.14778337254219165,0.45034291943383514,0.08036938540308841,0.0,0.0,0.5,4.0184692701544185
376,0.936127463375744,0.5822579412044128,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
377,0.43790403719875326,0.492246476593928,0.016697833189856424,0.0,0.0,0.5,0.8348916594928214
378,0.38331982277740984,0.48537936232754475,0.016697833189856424,0.0,0.0,0.5,0.8348916594928214
379,0.7296857086773779,0.5315484609475013,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
380,0.5529930652528999,0.5067059205812026,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
381,0.9361399868384622,0.5822637713639253,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
382,0.7803014939093922,0.540194512897605,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
383,0.47936956412454035,0.49741988478264515,0.016697833189856424,0.0,0.0,0.5,0.8348916594928214
384,0.3763594734808262,0.48449275303671674,0.016697833189856424,0.0,0.0,0.5,0.8348916594928214
385,0.986631544924322,0.6239946813776914,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
386,0.7177602360036435,0.5296562276568452,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
387,0.9511946600038411,0.5900828812182051,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
388,0.11847857721704136,0.4442313279286139,0.11070701572006868,0.0,0.0,0.5,5.535350786003433
389,0.8505336791907826,0.5547294960293406,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
390,0.6370738839912076,0.5178434240121813,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
391,0.12192167833511258,0.4449957347371387,0.11070701572006868,0.0,0.0,0.5,5.535350786003433
392,0.5882579999692207,0.5112786354087837,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
393,0.6860963651054488,0.5248379993758561,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
394,0.012302685888602838,0.3993562354557814,0.19074566738465032,0.0,0.0,0.5,9.537283369232513
395,0.45431796184174655,0.494294834526286,0.016697833189856424,0.0,0.0,0.5,0.8348916594928214
396,0.8253995111963212,0.5490679060194839,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
397,0.29535902534408986,0.473820482541503,0.04902529992419445,0.0,0.0,0.5,2.4512649962097233
398,0.4585480817985511,0.4948223831527625,0.016697833189856424,0.0,0.0,0.5,0.8348916594928214
399,0.4423141270678932,0.49279715266368374,0.016697833189856424,0.0,0.0,0.5,0.8348916594928214
400,0.3019273914424916,0.4747183038444161,0.04902529992419445,0.0,0.0,0.5,2.4512649962097233
401,0.9184418955155542,0.5748302743414581,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
402,0.7812940354315159,0.5403760014890752,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
403,0.1105884109961105,0.44242351998014806,0.11070701572006868,0.0,0.0,0.5,5.535350786003433
404,0.9970346578375731,0.6583699654320787,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
405,0.8792000243077452,0.5621157594168225,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
406,0.28390843786403896,0.4722370735925903,0.04902529992419445,0.0,0.0,0.5,2.4512649962097233
407,0.8368965796609382,0.5515797219781688,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
408,0.10641953187138287,0.4414339629228141,0.11070701572006868,0.0,0.0,0.5,5.535350786003433
409,0.9991047304742386,0.683278239033688,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
410,0.6656847361065369,0.5218660401552315,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
411,0.650125015558797,0.5196595568751811,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
412,0.09044072698413275,0.4373804896945924,0.11070701572006868,0.0,0.0,0.5,5.535350786003433
413,0.8970333988966253,0.5674149326716542,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
414,0.028999503204469423,0.41365717664581914,0.16610201118277804,0.0,0.0,0.5,8.305100559138902
415,0.24082805804114704,0.46602717944580235,0.08036938540308841,0.0,0.0,0.5,4.0184692701544185
416,0.143021875166635,0.44940479193588934,0.11070701572006868,0.0,0.0,0.5,5.535350786003433
417,0.7767679406922186,0.539552669470553,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
418,0.19820422721289788,0.45934556803609383,0.08036938540308841,0.0,0.0,0.5,4.0184692701544185
419,0.9106382271308853,0.5719649204661029,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
420,0.6562690393274901,0.5205251884146767,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
421,0.036162710494696215,0.41775773109436215,0.1394177690124343,0.0,0.0,0.5,6.9708884506217155
422,0.0054298341287004614,0.38756743807924315,0.19074566738465032,0.0,0.0,0.5,9.537283369232513
423,0.051657917014398924,0.424838640828132,0.1394177690124343,0.0,0.0,0.5,6.9708884506217155
424,0.6059251776477277,0.5136178547406108,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
425,0.8014818108594153,0.5441912223823924,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
426,0.23855282062738847,0.46568598388228427,0.08036938540308841,0.0,0.0,0.5,4.0184692701544185
427,0.849408842923073,0.5544619737762315,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
428,0.057231940153260386,0.42699136968139406,0.1394177690124343,0.0,0.0,0.5,6.9708884506217155
429,0.8009638536416762,0.5440901785308648,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
430,0.9277954301722804,0.5785730359305732,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
431,0.7721083991043806,0.538716216535494,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
432,0.6981207839786372,0.5266353794940134,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
433,0.8379802186553831,0.5518229015206545,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
434,0.04015129954706642,0.4197732972235014,0.1394177690124343,0.0,0.0,0.5,6.9708884506217155
435,0.20178211071905539,0.45993300379010194,0.08036938540308841,0.0,0.0,0.5,4.0184692701544185
436,0.12492367930564308,0.4456509744845903,0.11070701572006868,0.0,0.0,0.5,5.535350786003433
437,0.5045309901929865,0.5005682102341731,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
438,0.7451881283288445,0.5340825771811862,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
439,0.6300118445763987,0.5168726763247605,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
440,0.851131099761935,0.55487218112055,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
441,0.15521299244109088,0.4517709208789803,0.08036938540308841,0.0,0.0,0.5,4.0184692701544185
442,0.7346210919351616,0.5323456839034215,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
443,0.1930414908689041,0.4584878648998026,0.08036938540308841,0.0,0.0,0.5,4.0184692701544185
444,0.27075875131780025,0.47038716648543955,0.04902529992419445,0.0,0.0,0.5,2.4512649962097233
445,0.7099046972813039,0.528434430785995,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
446,0.9802047848986818,0.6142535490437997,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
447,0.6115436059770696,0.5143698431125191,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
448,0.054500314991295595,0.425956817847892,0.1394177690124343,0.0,0.0,0.5,6.9708884506217155
449,0.6163089699275328,0.5150109684031443,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
450,0.042350551580167095,0.420819653227373,0.1394177690124343,0.0,0.0,0.5,6.9708884506217155
451,0.8841457113668172,0.5635212360594185,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
452,0.7095782851006207,0.5283840640974861,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
453,0.17312784642250323,0.4550559658522915,0.08036938540308841,0.0,0.0,0.5,4.0184692701544185
454,0.09172100582419807,0.43772241307445287,0.11070701572006868,0.0,0.0,0.5,5.535350786003433
455,0.18353322888031898,0.45687503344898883,0.08036938540308841,0.0,0.0,0.5,4.0184692701544185
456,0.9800271795541925,0.6140271570799629,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
457,0.4585606424584898,0.49482394955946346,0.016697833189856424,0.0,0.0,0.5,0.8348916594928214
458,0.784080948341408,0.5408884763676163,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
459,0.6364083421077769,0.5177515929448019,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
460,0.5724131499586373,0.5092098552021198,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
461,0.1451302546650497,0.44982250338260116,0.11070701572006868,0.0,0.0,0.5,5.535350786003433
462,0.9460244535580951,0.587193962440118,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
463,0.30134263251471793,0.4746386666106401,0.04902529992419445,0.0,0.0,0.5,2.4512649962097233
464,0.5780172158075422,0.5099386682688317,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
465,0.6997759445890661,0.5268857437016277,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
466,0.6492331552453089,0.5195344880654349,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
467,0.9405944096955184,0.584400417329144,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
468,0.148438989920058,0.4504706457182061,0.08036938540308841,0.0,0.0,0.5,4.0184692701544185
469,0.5083527384469421,0.5010480338571633,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
470,0.40403439074076597,0.488000426774471,0.016697833189856424,0.0,0.0,0.5,0.8348916594928214
471,0.4741687294826181,0.4967707381001417,0.016697833189856424,0.0,0.0,0.5,0.8348916594928214
472,0.11921752619774462,0.44439657860728293,0.11070701572006868,0.0,0.0,0.5,5.535350786003433
473,0.13409460987276534,0.4475927938576595,0.11070701572006868,0.0,0.0,0.5,5.535350786003433
474,0.27807554578125737,0.4714208862398989,0.04902529992419445,0.0,0.0,0.5,2.4512649962097233
475,0.3047046037608313,0.47509576907249473,0.04902529992419445,0.0,0.0,0.5,2.4512649962097233
476,0.42790321368135,0.4909963052003657,0.016697833189856424,0.0,0.0,0.5,0.8348916594928214
477,0.6109875470366283,0.5142952327541811,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
478,0.634629117418263,0.517506454220645,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
479,0.41181089658557024,0.48897882456123215,0.016697833189856424,0.0,0.0,0.5,0.8348916594928214
480,0.4087831094286971,0.48859819259653214,0.016697833189856424,0.0,0.0,0.5,0.8348916594928214
481,0.21762852669696198,0.46247169782508074,0.08036938540308841,0.0,0.0,0.5,4.0184692701544185
482,0.5883062484090082,0.5112849747551096,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
483,0.3170409113172379,0.47675805662928383,0.04902529992419445,0.0,0.0,0.5,2.4512649962097233
484,0.0360598342773637,0.41770352206561306,0.1394177690124343,0.0,0.0,0.5,6.9708884506217155
485,0.4184000441568604,0.48980594069050354,0.016697833189856424,0.0,0.0,0.5,0.8348916594928214
486,0.4741326750901703,0.4967662391094863,0.016697833189856424,0.0,0.0,0.5,0.8348916594928214
487,0.22559286820421098,0.4637122128349586,0.08036938540308841,0.0,0.0,0.5,4.0184692701544185
488,0.5724579331221157,0.509215667428875,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
489,0.5657719004319209,0.5083499426989122,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
490,0.7020021811103714,0.5272236659902886,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
491,0.64794848220121,0.51935458887445,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
492,0.6524330565210316,0.5199839038636176,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
493,0.3162141518240431,0.47664735466492847,0.04902529992419445,0.0,0.0,0.5,2.4512649962097233
494,0.7874322219859539,0.5415104855298024,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
495,0.5491443835996794,0.5062132843414271,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
496,0.4314181951798901,0.49143595656596484,0.016697833189856424,0.0,0.0,0.5,0.8348916594928214
497,0.6260124809410571,0.5163264170191508,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
498,0.3606573344502543,0.48247922674331994,0.04902529992419445,0.0,0.0,0.5,2.4512649962097233
499,0.5127392446067582,0.5015994517802537,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
