time,F_hydro_N,F_drag_N,F_total_N,M_overturn_Nm,H_net_m,H_wet_m,v_m_per_s,lever_hydro_m,lever_drag_m
2280.0,0.0,153.39840000000004,153.39840000000004,5.829139200000001,0.0,0.076,0.5800000000000001,0.0,0.038
2340.0,0.0,162.91080000000002,162.91080000000002,6.353521200000001,0.0,0.078,0.5900000000000001,0.0,0.039
2400.0,0.0,172.80000000000004,172.80000000000004,6.912000000000002,0.0,0.08,0.6000000000000001,0.0,0.04
2460.0,0.0,183.07319999999999,183.07319999999999,7.5060012,0.0,0.082,0.61,0.0,0.041
2520.0,0.0,193.73760000000001,193.73760000000001,8.1369792,0.0,0.084,0.62,0.0,0.042
2580.0,0.0,204.80040000000002,204.80040000000002,8.8064172,0.0,0.086,0.63,0.0,0.043
2640.0,0.0,216.26880000000003,216.26880000000003,9.5158272,0.0,0.088,0.64,0.0,0.044
2700.0,0.0,228.15000000000003,228.15000000000003,10.266750000000002,0.0,0.09,0.65,0.0,0.045
2760.0,0.0,245.67840000000004,245.67840000000004,11.546884800000003,0.0,0.094,0.66,0.0,0.047
2820.0,0.0,263.9532,263.9532,12.9337068,0.0,0.098,0.6699999999999999,0.0,0.049
2880.0,0.0,282.98879999999997,282.98879999999997,14.432428799999997,0.0,0.102,0.6799999999999999,0.0,0.051
2940.0,0.0,302.79959999999994,302.79959999999994,16.048378799999995,0.0,0.106,0.69,0.0,0.053
3000.0,0.0,323.4,323.4,17.787,0.0,0.11,0.7,0.0,0.055
3060.0,0.0,344.8044,344.8044,19.6538508,0.0,0.114,0.71,0.0,0.057
3120.0,0.0,367.02720000000005,367.02720000000005,21.654604800000005,0.0,0.11800000000000001,0.72,0.0,0.059000000000000004
3180.0,0.0,390.08279999999996,390.08279999999996,23.7950508,0.0,0.122,0.73,0.0,0.061
3240.0,0.0,413.98560000000003,413.98560000000003,26.081092800000004,0.0,0.126,0.74,0.0,0.063
3300.0,0.0,438.75,438.75,28.51875,0.0,0.13,0.75,0.0,0.065
3360.0,0.0,464.39040000000006,464.39040000000006,31.114156800000007,0.0,0.134,0.76,0.0,0.067
3420.0,0.0,490.9212,490.9212,33.8735628,0.0,0.138,0.77,0.0,0.069
3480.0,0.0,518.3568,518.3568,36.8033328,0.0,0.142,0.78,0.0,0.071
3540.0,0.0,546.7116000000001,546.7116000000001,39.90994680000001,0.0,0.146,0.79,0.0,0.073
3600.0,0.0,576.0,576.0,43.199999999999996,0.0,0.15,0.8,0.0,0.075
3660.0,0.0,606.2364000000001,606.2364000000001,46.68020280000001,0.0,0.154,0.81,0.0,0.077
3720.0,0.0,637.4352,637.4352,50.3573808,0.0,0.158,0.8200000000000001,0.0,0.079
3780.0,0.0,669.6108,669.6108,54.238474800000006,0.0,0.162,0.8300000000000001,0.0,0.081
3840.0,0.0,702.7776000000001,702.7776000000001,58.330540800000016,0.0,0.166,0.8400000000000001,0.0,0.083
3900.0,0.0,736.9500000000002,736.9500000000002,62.64075000000002,0.0,0.17,0.8500000000000001,0.0,0.085
3960.0,0.0,772.1424000000002,772.1424000000002,67.17638880000003,0.0,0.17400000000000002,0.8600000000000001,0.0,0.08700000000000001
4020.0,0.0,808.3692000000003,808.3692000000003,71.94485880000003,0.0,0.17800000000000002,0.8700000000000001,0.0,0.08900000000000001
4080.0,0.0,845.6448000000003,845.6448000000003,76.95367680000003,0.0,0.182,0.8800000000000001,0.0,0.091
4140.0,0.0,883.9835999999998,883.9835999999998,82.21047479999999,0.0,0.186,0.8899999999999999,0.0,0.093
4200.0,0.0,923.4,923.4,87.723,0.0,0.19,0.8999999999999999,0.0,0.095
4260.0,0.0,973.8455999999999,973.8455999999999,95.43686879999998,0.0,0.196,0.9099999999999999,0.0,0.098
4320.0,0.0,1025.8368,1025.8368,103.60951680000001,0.0,0.202,0.9199999999999999,0.0,0.101
4380.0,0.0,1079.3952,1079.3952,112.25710079999999,0.0,0.208,0.9299999999999999,0.0,0.104
4440.0,0.0,1134.5423999999998,1134.5423999999998,121.39603679999998,0.0,0.214,0.94,0.0,0.107
4500.0,0.0,1191.3,1191.3,131.043,0.0,0.22,0.95,0.0,0.11
4560.0,0.0,1238.6304,1238.6304,138.7266048,0.0,0.224,0.96,0.0,0.112
4620.0,0.0,1287.1512,1287.1512,146.7352368,0.0,0.228,0.97,0.0,0.114
4680.0,0.0,1336.8767999999998,1336.8767999999998,155.07770879999995,0.0,0.23199999999999998,0.98,0.0,0.11599999999999999
4740.0,0.0,1387.8216,1387.8216,163.7629488,0.0,0.236,0.99,0.0,0.118
4800.0,0.0,1440.0,1440.0,172.79999999999998,0.0,0.24,1.0,0.0,0.12
4860.0,0.0,1505.6676,1505.6676,185.1971148,0.0,0.246,1.01,0.0,0.123
4920.0,0.0,1573.0848,1573.0848,198.20868480000001,0.0,0.252,1.02,0.0,0.126
4980.0,0.0,1642.2731999999999,1642.2731999999999,211.85324279999998,0.0,0.258,1.03,0.0,0.129
5040.0,0.0,1713.2544000000003,1713.2544000000003,226.14958080000005,0.0,0.264,1.04,0.0,0.132
5100.0,0.0,1786.0500000000002,1786.0500000000002,241.11675000000005,0.0,0.27,1.05,0.0,0.135
5160.0,0.0,1847.1984000000004,1847.1984000000004,253.06618080000007,0.0,0.274,1.06,0.0,0.137
5220.0,0.0,1909.6932000000004,1909.6932000000004,265.4473548000001,0.0,0.278,1.07,0.0,0.139
5280.0,0.0,1973.5487999999998,1973.5487999999998,278.27038079999994,0.0,0.282,1.08,0.0,0.141
5340.0,0.0,2038.7795999999998,2038.7795999999998,291.54548279999995,0.0,0.286,1.09,0.0,0.143
5400.0,0.0,2105.4,2105.4,305.283,0.0,0.29,1.1,0.0,0.145
5460.0,0.0,2188.2096,2188.2096,323.8550208,0.0,0.296,1.11,0.0,0.148
